"Date","Price","Open","High","Low","Vol.","Change %"
"01-03-2021","1,629.24","1,623.60","1,636.76","1,610.00","907.18K","1.18%"
"26-02-2021","1,610.16","1,605.05","1,628.44","1,600.39","2.27M","-0.08%"
"25-02-2021","1,611.39","1,630.60","1,637.33","1,610.00","1.86M","-1.42%"
"24-02-2021","1,634.62","1,628.30","1,637.80","1,610.00","843.42K","1.09%"
"23-02-2021","1,616.99","1,613.10","1,625.50","1,600.21","1.43M","0.46%"
"22-02-2021","1,609.63","1,641.11","1,653.00","1,602.46","2.15M","-1.71%"
"19-02-2021","1,637.64","1,643.00","1,646.47","1,621.30","1.30M","0.07%"
"18-02-2021","1,636.47","1,675.60","1,690.00","1,630.00","2.51M","-2.25%"
"17-02-2021","1,674.12","1,690.00","1,690.00","1,635.00","5.99M","-2.76%"
"16-02-2021","1,721.72","1,755.50","1,764.60","1,713.91","2.30M","-1.50%"
"15-02-2021","1,747.98","1,734.90","1,750.67","1,725.81","1.10M","1.07%"
"12-02-2021","1,729.43","1,741.01","1,751.90","1,724.00","545.28K","-0.68%"
"11-02-2021","1,741.22","1,718.99","1,744.74","1,715.00","653.66K","1.37%"
"10-02-2021","1,717.73","1,734.02","1,743.68","1,708.65","1.17M","-0.82%"
"09-02-2021","1,731.89","1,721.10","1,751.00","1,715.00","1.21M","0.58%"
"08-02-2021","1,721.82","1,718.00","1,728.49","1,710.12","1.22M","0.60%"
"05-02-2021","1,711.58","1,713.11","1,716.72","1,700.30","980.97K","0.24%"
"04-02-2021","1,707.40","1,719.99","1,722.69","1,705.24","921.00K","-0.54%"
"03-02-2021","1,716.64","1,720.01","1,728.90","1,705.10","1.12M","-0.14%"
"02-02-2021","1,719.03","1,715.01","1,735.00","1,705.45","1.30M","0.60%"
"01-02-2021","1,708.77","1,720.00","1,727.57","1,700.00","844.06K","0.16%"
"29-01-2021","1,706.00","1,738.51","1,746.79","1,696.13","1.13M","-1.88%"
"28-01-2021","1,738.77","1,747.00","1,752.00","1,720.30","890.55K","-0.86%"
"27-01-2021","1,753.81","1,747.30","1,759.77","1,734.03","664.02K","0.71%"
"25-01-2021","1,741.53","1,765.20","1,770.00","1,722.98","1.16M","-0.99%"
"22-01-2021","1,758.96","1,778.40","1,788.23","1,755.00","982.50K","-0.72%"
"21-01-2021","1,771.63","1,777.00","1,790.00","1,765.54","709.77K","0.20%"
"20-01-2021","1,768.13","1,776.70","1,794.00","1,762.31","738.31K","-0.41%"
"19-01-2021","1,775.47","1,773.00","1,782.05","1,767.00","628.49K","0.70%"
"18-01-2021","1,763.07","1,784.99","1,807.40","1,755.67","1.21M","-1.14%"
"15-01-2021","1,783.40","1,811.01","1,824.90","1,780.00","964.01K","-1.65%"
"14-01-2021","1,813.26","1,804.90","1,822.94","1,804.90","584.88K","0.63%"
"13-01-2021","1,801.93","1,803.99","1,827.50","1,796.50","1.09M","0.11%"
"12-01-2021","1,799.91","1,841.00","1,843.99","1,795.00","1.42M","-2.13%"
"11-01-2021","1,839.14","1,835.00","1,854.59","1,818.81","1.15M","0.47%"
"08-01-2021","1,830.62","1,822.73","1,835.00","1,800.00","1.52M","0.99%"
"07-01-2021","1,812.73","1,859.90","1,861.50","1,805.01","1.21M","-2.10%"
"06-01-2021","1,851.53","1,851.01","1,860.00","1,843.00","577.06K","-0.23%"
"05-01-2021","1,855.83","1,834.35","1,862.00","1,827.81","836.73K","0.98%"
"04-01-2021","1,837.80","1,849.50","1,863.00","1,832.97","620.35K","-0.39%"
"01-01-2021","1,845.07","1,838.97","1,852.00","1,830.61","502.86K","0.33%"
"31-12-2020","1,839.03","1,827.81","1,845.00","1,825.75","854.42K","0.06%"
"30-12-2020","1,837.92","1,839.95","1,846.80","1,823.00","936.54K","0.64%"
"29-12-2020","1,826.27","1,862.00","1,870.00","1,817.54","1.99M","-1.80%"
"28-12-2020","1,859.73","1,884.40","1,884.40","1,852.00","653.57K","0.17%"
"24-12-2020","1,856.63","1,861.22","1,883.00","1,837.26","1.25M","-0.89%"
"23-12-2020","1,873.27","1,855.51","1,881.20","1,851.49","1.03M","0.97%"
"22-12-2020","1,855.36","1,820.00","1,866.50","1,800.00","1.33M","1.98%"
"21-12-2020","1,819.26","1,826.28","1,852.50","1,810.10","1.42M","-0.93%"
"18-12-2020","1,836.28","1,839.50","1,859.90","1,815.80","2.50M","0.31%"
"17-12-2020","1,830.54","1,833.80","1,839.52","1,813.68","981.04K","-0.10%"
"16-12-2020","1,832.35","1,839.80","1,873.49","1,825.02","2.22M","0.73%"
"15-12-2020","1,818.99","1,846.03","1,855.00","1,813.09","1.36M","-2.16%"
"14-12-2020","1,859.18","1,835.47","1,867.90","1,830.00","1.31M","1.04%"
"11-12-2020","1,840.11","1,830.00","1,846.00","1,820.00","1.63M","0.26%"
"10-12-2020","1,835.27","1,760.70","1,840.40","1,756.22","3.04M","4.46%"
"09-12-2020","1,756.91","1,754.36","1,764.17","1,748.12","895.03K","0.28%"
"08-12-2020","1,751.94","1,767.40","1,772.94","1,738.62","1.19M","-0.25%"
"07-12-2020","1,756.26","1,765.10","1,790.00","1,744.98","1.26M","-1.49%"
"04-12-2020","1,782.87","1,755.00","1,787.75","1,752.00","1.25M","1.92%"
"03-12-2020","1,749.21","1,745.00","1,754.01","1,731.60","1.27M","1.31%"
"02-12-2020","1,726.64","1,741.82","1,744.98","1,715.00","1.62M","-0.87%"
"01-12-2020","1,741.82","1,806.78","1,806.79","1,733.15","2.35M","-2.63%"
"27-11-2020","1,788.89","1,785.00","1,806.89","1,694.97","11.07M","0.83%"
"26-11-2020","1,774.19","1,759.90","1,783.90","1,728.00","1.45M","1.27%"
"25-11-2020","1,752.02","1,778.90","1,778.90","1,734.00","1.07M","-0.89%"
"24-11-2020","1,767.76","1,775.00","1,797.12","1,760.00","2.14M","-0.61%"
"23-11-2020","1,778.64","1,746.10","1,784.89","1,746.04","2.03M","1.87%"
"20-11-2020","1,746.04","1,705.00","1,750.00","1,691.52","2.54M","3.11%"
"19-11-2020","1,693.41","1,684.00","1,720.00","1,678.61","1.80M","0.36%"
"18-11-2020","1,687.26","1,695.00","1,696.94","1,667.18","1.45M","-0.65%"
"17-11-2020","1,698.29","1,695.00","1,706.59","1,685.31","1.20M","0.86%"
"14-11-2020","1,683.82","1,689.90","1,689.90","1,675.10","104.47K","0.07%"
"13-11-2020","1,682.57","1,672.50","1,689.00","1,665.00","742.73K","0.64%"
"12-11-2020","1,671.86","1,679.90","1,690.00","1,653.36","1.48M","0.13%"
"11-11-2020","1,669.76","1,667.00","1,682.81","1,647.50","2.48M","0.56%"
"10-11-2020","1,660.47","1,733.20","1,733.20","1,658.29","2.90M","-4.20%"
"09-11-2020","1,733.20","1,714.80","1,737.00","1,700.20","1.11M","1.91%"
"06-11-2020","1,700.66","1,724.00","1,727.98","1,690.31","1.19M","-1.25%"
"05-11-2020","1,722.13","1,710.00","1,739.90","1,702.08","1.02M","1.32%"
"04-11-2020","1,699.71","1,700.00","1,720.00","1,682.50","979.09K","0.62%"
"03-11-2020","1,689.25","1,723.90","1,726.99","1,676.00","1.05M","-1.30%"
"02-11-2020","1,711.49","1,720.10","1,736.00","1,694.00","847.64K","-0.27%"
"30-10-2020","1,716.16","1,689.10","1,736.00","1,689.00","2.39M","1.72%"
"29-10-2020","1,687.06","1,678.01","1,721.60","1,671.18","1.37M","-1.45%"
"28-10-2020","1,711.91","1,715.00","1,729.50","1,693.43","1.63M","-0.64%"
"27-10-2020","1,722.98","1,648.00","1,730.00","1,639.56","4.94M","5.97%"
"26-10-2020","1,625.93","1,620.00","1,637.50","1,605.21","3.46M","2.48%"
"23-10-2020","1,586.55","1,593.00","1,606.60","1,580.72","736.00K","-0.28%"
"22-10-2020","1,590.94","1,599.01","1,608.11","1,576.81","1.14M","-0.76%"
"21-10-2020","1,603.09","1,624.00","1,631.44","1,594.20","1.50M","-1.36%"
"20-10-2020","1,625.26","1,590.00","1,641.00","1,585.00","2.03M","0.99%"
"19-10-2020","1,609.32","1,555.00","1,617.80","1,542.51","1.83M","4.30%"
"16-10-2020","1,543.03","1,565.00","1,582.04","1,537.50","1.32M","-1.11%"
"15-10-2020","1,560.28","1,570.00","1,578.80","1,556.18","502.44K","-0.45%"
"14-10-2020","1,567.31","1,567.40","1,582.00","1,555.00","665.95K","0.00%"
"13-10-2020","1,567.30","1,588.00","1,597.92","1,565.20","762.35K","-1.44%"
"12-10-2020","1,590.22","1,610.00","1,614.96","1,586.00","581.71K","-0.82%"
"09-10-2020","1,603.41","1,625.00","1,635.00","1,598.50","742.46K","-1.66%"
"08-10-2020","1,630.46","1,610.00","1,633.00","1,605.20","785.76K","1.18%"
"07-10-2020","1,611.44","1,595.62","1,612.49","1,585.46","996.47K","1.50%"
"06-10-2020","1,587.68","1,603.30","1,612.80","1,583.40","752.78K","-0.98%"
"05-10-2020","1,603.32","1,599.80","1,614.00","1,573.23","710.81K","0.20%"
"01-10-2020","1,600.05","1,591.90","1,605.00","1,579.76","626.38K","0.51%"
"30-09-2020","1,591.87","1,562.99","1,602.88","1,560.51","1.04M","1.91%"
"29-09-2020","1,562.09","1,580.00","1,585.11","1,557.50","481.79K","-0.63%"
"28-09-2020","1,571.98","1,582.00","1,587.06","1,562.02","544.11K","-0.11%"
"25-09-2020","1,573.68","1,549.50","1,583.00","1,530.10","1.78M","3.13%"
"24-09-2020","1,525.88","1,534.80","1,543.83","1,517.50","1.11M","-0.70%"
"23-09-2020","1,536.61","1,520.01","1,539.89","1,513.00","1.31M","1.10%"
"22-09-2020","1,519.92","1,543.00","1,543.00","1,510.00","1.07M","-1.50%"
"21-09-2020","1,543.08","1,602.50","1,604.95","1,515.45","2.77M","-4.08%"
"18-09-2020","1,608.70","1,625.00","1,625.00","1,592.50","1.97M","-0.21%"
"17-09-2020","1,612.13","1,624.00","1,629.88","1,609.00","1.01M","-0.47%"
"16-09-2020","1,619.78","1,606.65","1,622.50","1,605.00","1.24M","0.98%"
"15-09-2020","1,604.10","1,609.00","1,616.59","1,601.20","949.85K","-0.26%"
"14-09-2020","1,608.33","1,640.00","1,640.00","1,604.01","1.03M","-1.48%"
"11-09-2020","1,632.54","1,640.00","1,640.00","1,620.40","812.28K","-0.58%"
"10-09-2020","1,642.07","1,626.12","1,645.00","1,620.12","772.08K","0.66%"
"09-09-2020","1,631.25","1,600.00","1,635.00","1,600.00","1.36M","1.15%"
"08-09-2020","1,612.65","1,636.96","1,636.96","1,610.00","1.05M","-1.69%"
"07-09-2020","1,640.35","1,624.10","1,651.50","1,597.21","1.05M","1.05%"
"04-09-2020","1,623.26","1,615.50","1,642.39","1,615.00","989.32K","-0.98%"
"03-09-2020","1,639.38","1,605.00","1,643.96","1,592.12","1.34M","2.51%"
"02-09-2020","1,599.26","1,619.10","1,626.00","1,597.00","1.06M","-1.26%"
"01-09-2020","1,619.69","1,599.50","1,625.49","1,573.99","1.77M","1.55%"
"31-08-2020","1,594.95","1,621.50","1,628.70","1,587.50","2.21M","-0.94%"
"28-08-2020","1,610.12","1,615.60","1,636.80","1,609.00","1.48M","-0.08%"
"27-08-2020","1,611.37","1,623.50","1,624.03","1,608.50","1.28M","-0.47%"
"26-08-2020","1,619.01","1,629.05","1,634.84","1,617.00","1.17M","-0.60%"
"25-08-2020","1,628.82","1,645.60","1,647.80","1,626.50","1.09M","-1.16%"
"24-08-2020","1,647.88","1,658.00","1,670.79","1,640.10","740.73K","-0.50%"
"21-08-2020","1,656.19","1,632.25","1,669.00","1,625.00","1.44M","2.16%"
"20-08-2020","1,621.19","1,630.00","1,634.00","1,618.53","980.85K","-0.82%"
"19-08-2020","1,634.58","1,650.00","1,655.33","1,631.55","1.25M","-1.26%"
"18-08-2020","1,655.46","1,640.00","1,662.46","1,631.10","1.04M","0.80%"
"17-08-2020","1,642.29","1,645.00","1,652.45","1,631.38","625.84K","0.42%"
"14-08-2020","1,635.47","1,648.70","1,654.90","1,630.51","594.34K","-0.73%"
"13-08-2020","1,647.42","1,646.20","1,666.19","1,645.84","663.03K","-0.40%"
"12-08-2020","1,654.09","1,658.20","1,662.20","1,645.00","821.69K","-0.49%"
"11-08-2020","1,662.28","1,672.50","1,678.57","1,658.10","378.73K","-0.26%"
"10-08-2020","1,666.58","1,678.99","1,685.99","1,664.00","641.49K","-0.73%"
"07-08-2020","1,678.86","1,666.89","1,689.90","1,655.59","884.50K","0.67%"
"06-08-2020","1,667.71","1,660.00","1,670.00","1,645.00","1.06M","1.05%"
"05-08-2020","1,650.34","1,663.00","1,664.39","1,646.00","977.65K","-0.46%"
"04-08-2020","1,658.00","1,663.53","1,664.86","1,641.38","1.10M","0.33%"
"03-08-2020","1,652.48","1,652.80","1,660.00","1,635.00","1.16M","0.02%"
"31-07-2020","1,652.22","1,652.60","1,667.42","1,643.22","1.48M","-0.01%"
"30-07-2020","1,652.40","1,674.00","1,677.19","1,645.11","1.28M","-0.45%"
"29-07-2020","1,659.79","1,699.99","1,719.90","1,651.06","4.51M","-2.91%"
"28-07-2020","1,709.54","1,740.70","1,747.46","1,700.77","1.59M","-1.47%"
"27-07-2020","1,735.03","1,730.00","1,741.49","1,721.19","1.04M","0.57%"
"24-07-2020","1,725.18","1,712.51","1,741.00","1,696.00","2.07M","-0.03%"
"23-07-2020","1,725.64","1,712.00","1,729.89","1,705.00","1.07M","0.61%"
"22-07-2020","1,715.18","1,735.00","1,744.00","1,700.11","1.56M","-0.72%"
"21-07-2020","1,727.56","1,735.00","1,749.49","1,720.81","2.11M","0.17%"
"20-07-2020","1,724.70","1,732.40","1,737.00","1,707.06","1.97M","0.10%"
"17-07-2020","1,722.99","1,749.40","1,762.00","1,716.50","1.25M","-1.52%"
"16-07-2020","1,749.57","1,692.60","1,776.46","1,676.00","2.97M","3.47%"
"15-07-2020","1,690.88","1,694.00","1,714.30","1,674.00","1.27M","0.08%"
"14-07-2020","1,689.58","1,694.90","1,711.52","1,685.20","758.53K","-0.36%"
"13-07-2020","1,695.68","1,688.50","1,709.80","1,687.51","1.14M","0.73%"
"10-07-2020","1,683.31","1,675.91","1,687.49","1,662.80","1.34M","0.44%"
