"Date","Price","Open","High","Low","Vol.","Change %"
"06-11-2017","2,321.53","2,326.10","2,350.22","2,310.07","240.01K","-0.32%"
"03-11-2017","2,329.05","2,354.45","2,354.45","2,315.05","115.57K","-0.01%"
"02-11-2017","2,329.32","2,351.07","2,361.88","2,292.40","168.10K","-0.82%"
"01-11-2017","2,348.62","2,321.00","2,372.78","2,321.00","271.26K","1.24%"
"31-10-2017","2,319.75","2,375.00","2,385.00","2,315.35","238.03K","-2.24%"
"30-10-2017","2,372.95","2,300.00","2,383.72","2,300.00","315.00K","3.23%"
"27-10-2017","2,298.68","2,304.45","2,327.30","2,285.05","187.42K","-0.16%"
"26-10-2017","2,302.32","2,313.28","2,331.78","2,293.50","300.78K","-0.85%"
"25-10-2017","2,322.12","2,324.50","2,329.95","2,287.50","307.03K","0.40%"
"24-10-2017","2,312.93","2,344.00","2,344.00","2,301.03","145.05K","-0.63%"
"23-10-2017","2,327.60","2,321.35","2,373.47","2,319.05","242.70K","0.41%"
"19-10-2017","2,318.12","2,355.00","2,362.50","2,310.05","29.40K","-1.06%"
"18-10-2017","2,342.93","2,310.50","2,362.50","2,302.53","358.18K","1.53%"
"17-10-2017","2,307.65","2,265.00","2,320.00","2,265.00","212.61K","1.66%"
"16-10-2017","2,270.05","2,295.07","2,308.85","2,257.55","222.75K","-0.92%"
"13-10-2017","2,291.10","2,275.00","2,328.00","2,275.00","711.83K","0.83%"
"12-10-2017","2,272.22","2,197.45","2,289.25","2,194.53","852.12K","3.85%"
"11-10-2017","2,187.97","2,176.00","2,199.50","2,151.15","645.59K","0.63%"
"10-10-2017","2,174.30","2,189.50","2,195.20","2,167.00","174.92K","0.09%"
"09-10-2017","2,172.25","2,180.93","2,196.57","2,161.47","368.16K","-0.40%"
"06-10-2017","2,180.93","2,181.75","2,185.00","2,163.25","201.95K","-0.04%"
"05-10-2017","2,181.82","2,192.50","2,192.50","2,172.53","148.21K","0.50%"
"04-10-2017","2,170.93","2,165.00","2,199.00","2,165.00","227.52K","0.04%"
"03-10-2017","2,170.03","2,207.50","2,207.50","2,165.00","145.81K","-0.10%"
"29-09-2017","2,172.12","2,172.50","2,178.05","2,162.03","312.36K","0.10%"
"28-09-2017","2,169.85","2,143.50","2,187.50","2,143.00","352.83K","0.88%"
"27-09-2017","2,150.88","2,165.95","2,178.68","2,136.47","315.85K","-0.56%"
"26-09-2017","2,163.00","2,140.65","2,170.00","2,132.50","211.24K","1.05%"
"25-09-2017","2,140.55","2,116.30","2,159.22","2,116.30","267.89K","0.25%"
"22-09-2017","2,135.15","2,152.45","2,172.85","2,127.03","385.62K","-1.34%"
"21-09-2017","2,164.05","2,187.00","2,187.00","2,153.03","160.57K","-0.53%"
"20-09-2017","2,175.53","2,185.00","2,193.47","2,170.62","94.14K","-0.44%"
"19-09-2017","2,185.10","2,185.12","2,197.50","2,161.50","217.86K","-0.42%"
"18-09-2017","2,194.22","2,189.95","2,204.50","2,181.15","435.43K","0.72%"
"15-09-2017","2,178.50","2,172.50","2,190.43","2,165.00","279.59K","0.38%"
"14-09-2017","2,170.32","2,174.50","2,174.50","2,156.72","189.13K","0.25%"
"13-09-2017","2,164.97","2,162.50","2,180.00","2,140.00","185.58K","0.30%"
"12-09-2017","2,158.60","2,165.00","2,169.25","2,151.45","226.84K","0.46%"
"11-09-2017","2,148.65","2,145.00","2,165.00","2,145.00","142.19K","0.21%"
"08-09-2017","2,144.12","2,140.50","2,175.00","2,134.68","278.69K","0.64%"
"07-09-2017","2,130.55","2,125.50","2,147.50","2,122.00","229.85K","0.31%"
"06-09-2017","2,123.93","2,115.00","2,128.50","2,104.50","231.28K","-0.30%"
"05-09-2017","2,130.30","2,121.00","2,135.93","2,110.00","274.21K","0.97%"
"04-09-2017","2,109.82","2,122.50","2,129.50","2,075.50","229.53K","-0.57%"
"01-09-2017","2,121.97","2,110.00","2,130.15","2,100.75","192.34K","0.31%"
"31-08-2017","2,115.47","2,133.85","2,136.00","2,106.12","269.09K","-0.25%"
"30-08-2017","2,120.68","2,090.00","2,131.25","2,090.00","202.47K","1.65%"
"29-08-2017","2,086.30","2,090.50","2,109.62","2,071.10","330.26K","-0.37%"
"28-08-2017","2,094.15","2,125.00","2,129.43","2,087.97","300.06K","-0.61%"
"24-08-2017","2,107.05","2,117.50","2,137.20","2,096.68","246.84K","-0.78%"
"23-08-2017","2,123.57","2,112.85","2,133.85","2,078.00","237.42K","1.15%"
"22-08-2017","2,099.43","2,122.50","2,129.47","2,090.32","212.37K","-0.73%"
"21-08-2017","2,114.90","2,118.10","2,138.70","2,106.03","192.69K","-0.51%"
"18-08-2017","2,125.72","2,105.53","2,141.97","2,105.53","160.61K","0.02%"
"17-08-2017","2,125.25","2,169.50","2,169.93","2,117.50","341.41K","-1.15%"
"16-08-2017","2,149.97","2,087.50","2,155.97","2,085.53","589.40K","3.36%"
"14-08-2017","2,080.00","2,061.68","2,103.12","2,050.75","198.66K","1.42%"
"11-08-2017","2,050.97","2,040.38","2,078.50","2,025.50","297.43K","-0.42%"
"10-08-2017","2,059.60","2,014.00","2,116.97","2,014.00","653.17K","1.49%"
"09-08-2017","2,029.45","2,034.50","2,037.45","1,996.45","348.02K","-0.33%"
"08-08-2017","2,036.17","2,058.00","2,070.57","1,990.00","750.35K","-0.86%"
"07-08-2017","2,053.90","1,959.40","2,105.93","1,950.03","1.78M","4.86%"
"04-08-2017","1,958.70","1,915.00","1,968.75","1,915.00","193.84K","1.12%"
"03-08-2017","1,936.97","1,926.20","1,945.00","1,917.03","149.36K","0.25%"
"02-08-2017","1,932.05","1,955.00","1,964.50","1,920.33","321.54K","-1.11%"
"01-08-2017","1,953.75","1,959.90","1,979.00","1,942.78","228.94K","-0.36%"
"31-07-2017","1,960.80","1,959.80","1,978.30","1,939.50","255.94K","0.38%"
"28-07-2017","1,953.33","1,937.00","1,964.17","1,917.60","238.96K","0.79%"
"27-07-2017","1,937.95","1,926.00","1,959.20","1,920.50","280.74K","0.66%"
"26-07-2017","1,925.30","1,931.00","1,931.00","1,920.15","156.29K","0.00%"
"25-07-2017","1,925.25","1,925.00","1,926.65","1,910.53","195.42K","0.55%"
"24-07-2017","1,914.72","1,917.55","1,934.00","1,907.58","203.98K","-0.12%"
"21-07-2017","1,917.03","1,909.50","1,922.50","1,895.10","240.82K","1.13%"
"20-07-2017","1,895.55","1,902.50","1,917.50","1,882.50","415.90K","-0.40%"
"19-07-2017","1,903.10","1,877.35","1,919.50","1,877.35","525.20K","1.69%"
"18-07-2017","1,871.47","1,850.00","1,879.00","1,828.03","131.06K","1.22%"
"17-07-2017","1,848.85","1,859.97","1,866.50","1,837.70","108.71K","-0.58%"
"14-07-2017","1,859.60","1,867.35","1,867.35","1,852.58","77.93K","-0.23%"
"13-07-2017","1,863.80","1,862.00","1,881.95","1,852.00","127.80K","0.69%"
"12-07-2017","1,851.08","1,848.50","1,862.35","1,846.00","360.40K","0.14%"
"11-07-2017","1,848.53","1,845.30","1,867.58","1,843.53","164.31K","-0.51%"
"10-07-2017","1,857.97","1,855.22","1,864.00","1,849.00","34.22K","0.64%"
"07-07-2017","1,846.17","1,860.05","1,860.97","1,838.45","239.42K","-1.05%"
