"Date","Price","Open","High","Low","Vol.","Change %"
"26-08-2021","284.30","284.85","287.35","281.65","17.86M","-0.04%"
"25-08-2021","284.40","282.80","289.20","282.45","31.54M","1.64%"
"24-08-2021","279.80","278.50","281.50","268.45","37.59M","1.03%"
"23-08-2021","276.95","287.20","288.30","275.00","24.50M","-2.17%"
"20-08-2021","283.10","289.50","290.70","281.00","32.58M","-3.49%"
"18-08-2021","293.35","296.90","297.75","292.60","18.00M","-1.46%"
"17-08-2021","297.70","302.80","302.80","292.80","25.54M","-1.98%"
"16-08-2021","303.70","305.95","307.85","303.05","14.35M","-1.16%"
"13-08-2021","307.25","308.80","311.50","303.05","34.92M","0.41%"
"12-08-2021","306.00","297.30","307.40","297.30","33.65M","3.57%"
"11-08-2021","295.45","295.30","297.80","286.45","20.80M","0.42%"
"10-08-2021","294.20","297.90","300.20","291.00","15.17M","-1.31%"
"09-08-2021","298.10","300.75","304.20","296.05","16.99M","-0.65%"
"06-08-2021","300.05","300.05","303.40","297.65","16.00M","0.12%"
"05-08-2021","299.70","295.50","300.90","292.75","20.70M","0.52%"
"04-08-2021","298.15","304.75","306.45","297.20","26.19M","-1.83%"
"03-08-2021","303.70","298.50","304.50","297.70","31.06M","2.31%"
"02-08-2021","296.85","299.15","299.40","295.60","19.27M","0.99%"
"30-07-2021","293.95","294.00","300.00","293.25","30.59M","0.36%"
"29-07-2021","292.90","287.55","295.40","287.55","57.73M","2.97%"
"28-07-2021","284.45","290.00","290.90","283.60","36.14M","-2.39%"
"27-07-2021","291.40","293.00","297.65","288.60","55.13M","-0.60%"
"26-07-2021","293.15","295.00","297.00","291.00","27.50M","-0.81%"
"23-07-2021","295.55","300.50","301.90","295.00","33.44M","-2.31%"
"22-07-2021","302.55","305.50","307.45","301.05","21.34M","0.13%"
"20-07-2021","302.15","307.00","308.00","301.05","27.67M","-2.17%"
"19-07-2021","308.85","308.95","310.30","306.00","21.35M","-0.77%"
"16-07-2021","311.25","311.10","315.45","310.50","25.15M","0.32%"
"15-07-2021","310.25","310.50","312.85","307.60","23.62M","0.23%"
"14-07-2021","309.55","310.00","313.30","308.65","21.86M","-0.45%"
"13-07-2021","310.95","310.00","312.25","308.15","25.74M","1.14%"
"12-07-2021","307.45","310.80","312.00","306.10","32.28M","0.38%"
"09-07-2021","306.30","305.80","308.85","301.85","48.81M","-0.02%"
"08-07-2021","306.35","314.80","314.80","305.00","87.36M","-3.39%"
"07-07-2021","317.10","316.00","319.10","306.25","112.18M","0.06%"
"06-07-2021","316.90","348.00","358.20","311.50","164.08M","-8.44%"
"05-07-2021","346.10","347.05","350.10","344.00","18.40M","0.35%"
"02-07-2021","344.90","345.30","345.55","340.50","18.30M","0.19%"
"01-07-2021","344.25","341.50","347.40","341.20","27.94M","1.37%"
"30-06-2021","339.60","342.00","345.35","338.85","18.28M","-0.57%"
"29-06-2021","341.55","342.65","346.50","339.60","22.46M","-0.36%"
"28-06-2021","342.80","340.80","345.00","337.55","17.84M","0.93%"
