"Date","Price","Open","High","Low","Vol.","Change %"
"24-10-2017","3,210.05","3,210.55","3,229.00","3,195.25","166.19K","-0.24%"
"23-10-2017","3,217.65","3,192.00","3,229.00","3,158.00","300.95K","-0.01%"
"19-10-2017","3,217.95","3,231.90","3,240.65","3,198.10","60.30K","-0.27%"
"18-10-2017","3,226.80","3,249.95","3,265.00","3,208.20","288.97K","-1.02%"
"17-10-2017","3,259.95","3,235.00","3,315.00","3,218.65","920.07K","1.09%"
"16-10-2017","3,224.80","3,175.00","3,239.00","3,170.10","255.89K","2.02%"
"13-10-2017","3,160.85","3,164.00","3,180.00","3,136.00","255.13K","0.16%"
"12-10-2017","3,155.90","3,169.95","3,173.50","3,117.00","311.67K","0.38%"
"11-10-2017","3,143.90","3,134.70","3,216.90","3,106.00","432.98K","0.29%"
"10-10-2017","3,134.70","3,142.90","3,142.90","3,105.65","213.58K","0.30%"
"09-10-2017","3,125.45","3,138.00","3,151.90","3,118.00","113.07K","-0.51%"
"06-10-2017","3,141.55","3,145.10","3,154.75","3,131.00","125.55K","0.34%"
"05-10-2017","3,130.80","3,175.00","3,190.00","3,121.30","131.96K","-1.35%"
"04-10-2017","3,173.50","3,152.45","3,209.00","3,129.10","203.56K","0.36%"
"03-10-2017","3,162.20","3,186.00","3,212.95","3,145.65","481.73K","1.70%"
"29-09-2017","3,109.40","3,064.00","3,138.60","3,051.15","368.33K","2.30%"
"28-09-2017","3,039.45","3,034.00","3,056.00","3,019.05","324.11K","0.27%"
"27-09-2017","3,031.25","3,055.20","3,066.00","3,007.00","271.03K","-0.45%"
"26-09-2017","3,044.90","3,032.00","3,058.00","3,030.00","210.82K","0.03%"
"25-09-2017","3,044.10","3,058.40","3,058.40","3,004.80","412.64K","0.05%"
"22-09-2017","3,042.45","3,064.00","3,084.65","3,008.05","277.81K","-1.18%"
"21-09-2017","3,078.85","3,090.55","3,135.00","3,068.65","339.95K","-0.38%"
"20-09-2017","3,090.55","3,115.00","3,119.70","3,084.20","179.31K","-0.80%"
"19-09-2017","3,115.45","3,138.00","3,155.05","3,108.30","232.40K","-0.70%"
"18-09-2017","3,137.40","3,045.10","3,149.00","3,045.10","719.62K","3.70%"
"15-09-2017","3,025.60","2,918.00","3,036.05","2,901.50","578.88K","3.32%"
"14-09-2017","2,928.35","2,945.00","2,956.95","2,916.05","128.66K","-0.22%"
"13-09-2017","2,934.95","2,929.00","2,974.00","2,920.00","168.44K","-0.03%"
"12-09-2017","2,935.75","2,939.00","2,946.95","2,915.00","139.20K","0.21%"
"11-09-2017","2,929.60","2,940.00","2,948.00","2,910.00","153.15K","0.49%"
"08-09-2017","2,915.45","2,952.00","2,984.50","2,906.20","177.45K","-1.69%"
"07-09-2017","2,965.45","2,940.00","2,977.00","2,900.95","292.93K","1.54%"
"06-09-2017","2,920.55","2,938.00","2,939.00","2,900.05","171.35K","-1.02%"
"05-09-2017","2,950.70","2,927.00","2,969.70","2,905.05","353.29K","1.22%"
"04-09-2017","2,915.15","2,916.00","2,933.60","2,889.95","345.76K","-0.04%"
"01-09-2017","2,916.35","2,827.90","2,935.00","2,827.90","722.05K","3.62%"
"31-08-2017","2,814.50","2,760.00","2,828.45","2,731.35","508.66K","2.32%"
"30-08-2017","2,750.55","2,735.00","2,766.95","2,735.00","147.60K","0.88%"
"29-08-2017","2,726.60","2,740.00","2,751.20","2,715.00","175.17K","-0.56%"
"28-08-2017","2,742.05","2,740.00","2,753.20","2,704.00","227.15K","0.49%"
"24-08-2017","2,728.55","2,764.30","2,764.30","2,710.10","213.91K","-0.95%"
"23-08-2017","2,754.65","2,757.00","2,769.90","2,720.05","117.19K","0.51%"
"22-08-2017","2,740.55","2,779.90","2,779.90","2,731.55","80.34K","-0.94%"
"21-08-2017","2,766.50","2,811.00","2,820.00","2,760.10","77.88K","-1.60%"
"18-08-2017","2,811.35","2,817.80","2,824.30","2,791.00","128.91K","-0.51%"
"17-08-2017","2,825.85","2,850.00","2,868.10","2,816.00","152.16K","-0.82%"
"16-08-2017","2,849.20","2,832.00","2,861.00","2,810.05","129.20K","0.62%"
"14-08-2017","2,831.60","2,798.00","2,841.80","2,786.00","165.12K","1.56%"
"11-08-2017","2,788.20","2,780.00","2,798.45","2,750.00","321.89K","-0.29%"
"10-08-2017","2,796.20","2,818.00","2,831.15","2,761.00","497.31K","-1.23%"
"09-08-2017","2,831.15","2,919.50","2,929.05","2,807.10","305.25K","-2.76%"
"08-08-2017","2,911.60","2,890.00","2,981.00","2,876.00","763.40K","0.77%"
"07-08-2017","2,889.25","2,875.00","2,903.55","2,868.35","169.29K","0.51%"
"04-08-2017","2,874.65","2,824.00","2,900.00","2,811.15","257.21K","1.43%"
"03-08-2017","2,834.25","2,805.00","2,838.70","2,800.05","325.95K","1.12%"
"02-08-2017","2,802.90","2,789.95","2,817.70","2,786.00","298.84K","-0.73%"
"01-08-2017","2,823.40","2,812.00","2,830.50","2,798.05","190.73K","0.53%"
"31-07-2017","2,808.55","2,845.00","2,845.00","2,785.00","173.66K","-0.69%"
"28-07-2017","2,828.15","2,810.00","2,867.00","2,804.45","136.73K","-0.43%"
"27-07-2017","2,840.30","2,849.50","2,869.10","2,825.05","306.79K","-0.04%"
"26-07-2017","2,841.35","2,846.00","2,852.80","2,829.20","252.55K","-0.22%"
"25-07-2017","2,847.70","2,840.00","2,862.40","2,819.25","220.40K","0.74%"
"24-07-2017","2,826.75","2,815.00","2,834.95","2,802.20","204.81K","0.39%"
"21-07-2017","2,815.80","2,818.60","2,840.70","2,806.35","319.40K","-0.10%"
"20-07-2017","2,818.60","2,823.40","2,855.85","2,800.10","675.69K","-0.18%"
"19-07-2017","2,823.70","2,834.00","2,835.00","2,802.40","247.73K","-0.28%"
"18-07-2017","2,831.75","2,827.80","2,847.90","2,818.00","195.88K","0.37%"
"17-07-2017","2,821.25","2,819.85","2,828.55","2,800.00","134.02K","0.41%"
"14-07-2017","2,809.80","2,800.00","2,816.90","2,767.55","150.82K","0.72%"
"13-07-2017","2,789.75","2,795.00","2,806.75","2,780.45","303.86K","0.14%"
"12-07-2017","2,785.85","2,801.00","2,818.00","2,774.30","288.44K","-0.25%"
"11-07-2017","2,792.75","2,735.70","2,803.00","2,735.70","393.67K","2.27%"
"10-07-2017","2,730.65","2,844.00","2,844.00","2,700.00","20.83K","0.83%"
"07-07-2017","2,708.25","2,716.00","2,733.00","2,694.50","290.04K","-0.75%"
"06-07-2017","2,728.60","2,734.00","2,741.00","2,722.90","488.89K","-1.54%"
