"Date","Price","Open","High","Low","Vol.","Change %"
"14-09-2020","55.13","55.47","55.87","54.90","17.81M","-0.49%"
"11-09-2020","55.40","55.53","56.00","54.70","26.79M","-0.54%"
"10-09-2020","55.70","53.80","55.97","53.80","44.15M","3.72%"
"09-09-2020","53.70","55.13","55.23","52.87","36.58M","-2.66%"
"08-09-2020","55.17","55.97","56.27","55.03","24.25M","-1.25%"
"07-09-2020","55.87","56.33","56.63","54.53","22.35M","-0.11%"
"04-09-2020","55.93","56.00","56.57","55.17","19.06M","-1.41%"
"03-09-2020","56.73","57.13","57.70","56.30","21.04M","-0.25%"
"02-09-2020","56.87","56.93","57.10","56.37","18.79M","0.78%"
"01-09-2020","56.43","57.20","57.73","55.67","41.67M","-1.35%"
"31-08-2020","57.20","59.00","61.17","56.90","106.28M","-2.27%"
"28-08-2020","58.53","58.53","59.33","58.27","26.42M","0.69%"
"27-08-2020","58.13","58.77","58.93","58.03","23.17M","-0.80%"
"26-08-2020","58.60","59.20","59.23","58.40","24.18M","-0.46%"
"25-08-2020","58.87","58.90","59.37","58.40","29.33M","-0.05%"
"24-08-2020","58.90","59.30","59.60","58.73","14.61M","-0.56%"
"21-08-2020","59.23","59.97","60.30","59.07","28.55M","-0.24%"
"20-08-2020","59.37","58.60","59.80","58.07","48.22M","1.19%"
"19-08-2020","58.67","58.07","59.33","58.07","36.68M","1.16%"
"18-08-2020","58.00","58.07","58.60","57.77","20.32M","-0.63%"
"17-08-2020","58.37","56.83","58.50","56.77","29.22M","3.25%"
"14-08-2020","56.53","58.33","58.33","56.37","29.85M","-2.37%"
"13-08-2020","57.90","57.60","58.03","57.30","17.67M","1.17%"
"12-08-2020","57.23","58.03","58.17","57.13","32.23M","-1.38%"
"11-08-2020","58.03","58.13","58.80","57.93","25.08M","-0.07%"
"10-08-2020","58.07","57.73","58.47","57.47","24.38M","0.82%"
"07-08-2020","57.60","58.47","58.93","57.10","33.41M","-0.91%"
"06-08-2020","58.13","57.87","58.80","57.53","29.50M","0.69%"
"05-08-2020","57.73","58.00","58.70","57.53","32.50M","-0.41%"
"04-08-2020","57.97","57.53","58.30","57.20","38.25M","0.87%"
"03-08-2020","57.47","58.90","58.90","56.93","47.17M","-2.54%"
"31-07-2020","58.97","59.53","59.97","58.17","62.12M","-0.10%"
"30-07-2020","59.03","61.33","61.67","58.40","65.43M","-4.37%"
"29-07-2020","61.73","61.53","62.47","61.37","22.33M","-0.87%"
"28-07-2020","62.27","62.50","63.50","61.77","36.88M","-0.37%"
"27-07-2020","62.50","62.40","63.77","60.93","58.71M","1.02%"
"24-07-2020","61.87","62.60","63.07","61.20","33.92M","-1.59%"
"23-07-2020","62.87","61.17","63.63","60.80","67.38M","2.51%"
"22-07-2020","61.33","62.37","62.80","61.00","45.72M","-1.56%"
"21-07-2020","62.30","58.87","63.13","58.47","140.86M","5.83%"
"20-07-2020","58.87","57.97","59.00","57.43","30.91M","1.62%"
"17-07-2020","57.93","56.43","58.47","55.70","76.73M","3.13%"
"16-07-2020","56.17","56.97","57.03","55.00","33.91M","-1.63%"
"15-07-2020","57.10","57.87","58.00","56.73","24.80M","-0.87%"
"14-07-2020","57.60","57.83","58.53","57.27","23.02M","-1.15%"
"13-07-2020","58.27","58.00","58.50","57.47","24.99M","1.46%"
"10-07-2020","57.43","57.63","57.70","56.93","16.64M","-0.42%"
"09-07-2020","57.67","58.30","58.97","57.33","22.96M","-0.52%"
"08-07-2020","57.97","57.50","59.27","57.37","25.02M","0.94%"
"07-07-2020","57.43","58.67","58.70","57.27","19.19M","-2.05%"
"06-07-2020","58.63","58.70","59.57","58.00","20.28M","0.10%"
"03-07-2020","58.57","58.93","59.40","58.13","14.98M","-0.56%"
"02-07-2020","58.90","57.67","59.27","57.30","34.97M","3.15%"
"01-07-2020","57.10","57.10","57.43","56.20","21.50M","0.35%"
"30-06-2020","56.90","58.87","58.97","56.50","24.52M","-2.01%"
"29-06-2020","58.07","59.67","60.47","57.67","32.18M","-2.29%"
"26-06-2020","59.43","57.27","59.97","57.17","69.74M","4.81%"
"25-06-2020","56.70","56.80","58.73","56.47","38.60M","-2.36%"
"24-06-2020","58.07","60.33","60.33","57.37","44.47M","-2.52%"
"23-06-2020","59.57","59.20","60.33","58.77","47.70M","1.48%"
"22-06-2020","58.70","57.23","58.87","57.00","33.91M","3.22%"
"19-06-2020","56.87","57.33","57.40","56.47","32.31M","0.53%"
"18-06-2020","56.57","56.20","57.00","55.83","22.26M","0.60%"
"17-06-2020","56.23","56.33","57.23","55.90","18.84M","-0.60%"
"16-06-2020","56.57","58.23","58.83","55.90","27.93M","-1.57%"
