"Date","Price","Open","High","Low","Vol.","Change %"
"07-10-2024","340.00","346.55","349.40","334.60","5.77M","-1.83%"
"04-10-2024","346.35","359.35","360.15","345.10","5.69M","-2.86%"
"03-10-2024","356.55","362.40","369.35","352.75","3.24M","-3.80%"
"01-10-2024","370.65","362.40","371.80","361.85","2.20M","2.08%"
"30-09-2024","363.10","362.00","369.20","361.15","3.23M","-1.56%"
"27-09-2024","368.85","375.95","378.75","367.90","4.58M","-1.07%"
"26-09-2024","372.85","372.00","374.70","368.25","3.51M","0.38%"
"25-09-2024","371.45","377.80","381.80","368.60","5.13M","-1.17%"
"24-09-2024","375.85","370.35","378.00","366.05","4.47M","1.49%"
"23-09-2024","370.35","365.35","372.85","363.60","3.89M","1.37%"
"20-09-2024","365.35","363.30","367.20","360.40","4.18M","1.07%"
"19-09-2024","361.50","365.00","369.00","351.00","6.35M","-0.59%"
"18-09-2024","363.65","375.00","375.75","360.00","6.91M","-3.25%"
"17-09-2024","375.85","393.60","395.80","374.30","10.46M","-3.92%"
"16-09-2024","391.20","382.50","394.85","380.30","7.93M","3.23%"
"13-09-2024","378.95","378.45","383.80","372.45","5.56M","0.62%"
"12-09-2024","376.60","389.10","393.85","374.85","8.82M","-2.26%"
"11-09-2024","385.30","390.20","394.90","382.50","11.69M","-0.34%"
"10-09-2024","386.60","382.00","389.80","378.25","9.47M","2.38%"
"09-09-2024","377.60","373.15","379.65","366.15","6.40M","1.04%"
"06-09-2024","373.70","383.70","385.90","369.05","7.03M","-2.39%"
"05-09-2024","382.85","385.00","394.70","380.70","17.89M","0.91%"
"04-09-2024","379.40","359.95","383.20","355.25","12.16M","4.84%"
"03-09-2024","361.90","364.75","366.70","361.05","2.51M","-0.41%"
"02-09-2024","363.40","368.00","368.00","359.00","5.16M","1.20%"
"30-08-2024","359.10","355.55","362.95","355.55","2.74M","1.03%"
"29-08-2024","355.45","364.00","364.95","350.05","5.28M","-0.35%"
"28-08-2024","356.70","355.00","363.75","353.75","6.64M","1.12%"
"27-08-2024","352.75","353.50","356.25","351.85","1.16M","-0.14%"
"26-08-2024","353.25","352.00","355.75","352.00","1.35M","0.47%"
"23-08-2024","351.60","358.00","358.00","350.85","1.31M","-1.37%"
"22-08-2024","356.50","357.40","359.05","353.70","2.37M","0.42%"
"21-08-2024","355.00","346.65","356.45","345.55","3.55M","2.38%"
"20-08-2024","346.75","346.50","350.90","343.30","4.30M","0.57%"
"19-08-2024","344.80","342.00","347.40","340.65","3.45M","1.13%"
"16-08-2024","340.95","330.00","342.00","328.10","3.04M","4.06%"
"14-08-2024","327.65","337.60","338.00","323.35","3.71M","-2.80%"
"13-08-2024","337.10","338.00","342.00","334.05","3.36M","-0.22%"
"12-08-2024","337.85","330.25","342.00","330.25","4.28M","0.27%"
"09-08-2024","336.95","339.15","345.00","332.65","10.01M","-0.65%"
"08-08-2024","339.15","346.90","349.55","336.85","4.00M","-2.22%"
"07-08-2024","346.85","342.00","348.05","335.30","3.65M","3.69%"
"06-08-2024","334.50","341.40","349.40","332.25","2.98M","-1.73%"
"05-08-2024","340.40","344.05","352.85","333.70","5.62M","-4.41%"
"02-08-2024","356.10","350.15","362.70","348.05","3.83M","0.38%"
"01-08-2024","354.75","362.50","370.45","353.50","4.18M","-2.10%"
"31-07-2024","362.35","360.55","366.80","360.40","2.70M","0.81%"
"30-07-2024","359.45","361.90","364.55","358.40","1.66M","-0.66%"
"29-07-2024","361.85","370.80","370.80","359.80","4.05M","-1.80%"
"26-07-2024","368.50","366.00","376.80","363.35","9.11M","1.84%"
"25-07-2024","361.85","346.10","363.90","342.35","6.42M","3.98%"
"24-07-2024","348.00","337.70","349.10","336.20","3.38M","3.25%"
"23-07-2024","337.05","338.35","338.55","320.40","3.81M","0.51%"
"22-07-2024","335.35","332.65","339.40","330.00","2.89M","0.04%"
"19-07-2024","335.20","343.30","344.20","334.05","3.57M","-2.33%"
"18-07-2024","343.20","353.40","353.40","340.95","3.89M","-2.89%"
"16-07-2024","353.40","359.00","360.50","352.45","2.06M","-1.60%"
"15-07-2024","359.15","352.00","361.50","350.75","4.07M","2.39%"
"12-07-2024","350.75","355.00","356.00","349.10","4.06M","-1.07%"
"11-07-2024","354.55","359.90","359.90","351.50","3.18M","-0.89%"
"10-07-2024","357.75","366.50","366.50","350.70","4.38M","-1.45%"
"09-07-2024","363.00","369.30","369.40","361.05","2.06M","-1.00%"
"08-07-2024","366.65","371.00","373.85","365.40","5.02M","-0.96%"
"05-07-2024","370.20","361.00","371.40","360.10","7.66M","2.46%"
"04-07-2024","361.30","362.95","367.15","355.70","4.66M","-0.04%"
"03-07-2024","361.45","357.15","365.90","356.55","6.61M","1.33%"
"02-07-2024","356.70","359.80","361.90","354.50","7.00M","-0.27%"
"01-07-2024","357.65","352.60","359.40","348.25","9.14M","1.87%"
"28-06-2024","351.10","347.85","354.90","346.35","5.82M","1.43%"
"27-06-2024","346.15","353.60","353.70","342.00","4.93M","-1.70%"
"26-06-2024","352.15","338.10","353.95","336.50","7.78M","3.80%"
"25-06-2024","339.25","344.00","345.55","336.30","3.22M","-0.86%"
"24-06-2024","342.20","345.40","345.40","337.00","4.46M","-1.01%"
"21-06-2024","345.70","345.50","351.00","340.10","9.30M","0.85%"
"20-06-2024","342.80","332.25","344.30","332.00","8.17M","3.18%"
"19-06-2024","332.25","330.00","339.20","327.80","7.31M","1.19%"
"18-06-2024","328.35","330.00","332.55","326.50","6.21M","-1.93%"
"14-06-2024","334.80","338.15","339.70","334.15","5.03M","-0.99%"
"13-06-2024","338.15","340.00","342.40","336.60","2.41M","-0.22%"
"12-06-2024","338.90","345.95","345.95","330.10","5.16M","-1.61%"
"11-06-2024","344.45","342.20","349.45","337.40","7.10M","1.34%"
"10-06-2024","339.90","338.00","345.25","336.55","7.38M","1.16%"
"07-06-2024","336.00","336.00","341.25","331.00","14.59M","0.98%"
"06-06-2024","332.75","308.05","335.75","306.80","17.87M","9.01%"
"05-06-2024","305.25","294.80","307.35","288.90","8.52M","4.93%"
"04-06-2024","290.90","310.00","310.00","269.55","17.87M","-6.06%"
"03-06-2024","309.65","314.90","317.00","307.30","5.31M","0.13%"
"31-05-2024","309.25","312.00","314.80","307.25","5.59M","-0.51%"
"30-05-2024","310.85","324.15","325.80","308.55","9.36M","-3.94%"
"29-05-2024","323.60","315.50","324.80","311.10","8.35M","1.84%"
"28-05-2024","317.75","313.00","320.00","311.00","8.35M","0.89%"
"27-05-2024","314.95","318.95","318.95","305.40","11.54M","-1.41%"
"24-05-2024","319.45","317.30","331.00","316.40","31.34M","1.25%"
"23-05-2024","315.50","309.95","317.30","306.50","10.37M","2.45%"
"22-05-2024","307.95","310.50","311.50","304.50","3.67M","0.11%"
"21-05-2024","307.60","308.00","310.70","304.05","4.86M","1.00%"
"18-05-2024","304.55","308.25","310.45","302.80","1.16M","-0.43%"
"17-05-2024","305.85","305.25","311.25","303.65","12.34M","0.03%"
"16-05-2024","305.75","315.00","316.60","302.50","8.38M","-1.97%"
"15-05-2024","311.90","314.00","321.20","309.10","16.78M","0.32%"
"14-05-2024","310.90","302.95","312.90","301.65","7.38M","3.07%"
"13-05-2024","301.65","303.95","306.25","293.45","6.33M","-0.77%"
"10-05-2024","304.00","302.00","307.90","296.50","9.54M","1.79%"
"09-05-2024","298.65","308.05","312.30","297.00","10.00M","-2.72%"
"08-05-2024","307.00","296.00","308.00","296.00","9.30M","4.05%"
"07-05-2024","295.05","302.10","308.00","292.20","8.94M","-1.85%"
"06-05-2024","300.60","307.45","309.00","299.20","5.95M","-1.51%"
"03-05-2024","305.20","314.00","315.00","299.45","9.55M","-1.83%"
"02-05-2024","310.90","300.00","313.05","296.50","15.17M","4.14%"
"30-04-2024","298.55","306.90","307.00","297.35","5.85M","-2.48%"
"29-04-2024","306.15","310.50","314.70","300.85","17.31M","-0.08%"
"26-04-2024","306.40","292.00","313.40","292.00","45.36M","5.06%"
"25-04-2024","291.65","292.00","293.70","287.85","7.92M","0.71%"
"24-04-2024","289.60","284.10","295.00","281.40","24.78M","3.37%"
"23-04-2024","280.15","275.00","281.00","271.30","10.39M","3.32%"
"22-04-2024","271.15","264.40","272.50","262.15","8.60M","3.63%"
"19-04-2024","261.65","265.00","265.35","259.85","5.48M","-2.08%"
"18-04-2024","267.20","271.90","275.50","265.80","9.50M","1.31%"
"16-04-2024","263.75","264.80","269.00","262.25","3.48M","-0.57%"
"15-04-2024","265.25","271.75","271.75","262.10","4.07M","-3.19%"
"12-04-2024","274.00","280.00","283.15","273.10","6.93M","-1.55%"
"10-04-2024","278.30","272.80","283.20","272.00","14.61M","2.58%"
"09-04-2024","271.30","275.45","276.95","269.50","2.81M","-0.91%"
"08-04-2024","273.80","272.80","277.10","267.70","4.19M","1.05%"
"05-04-2024","270.95","270.95","272.90","269.00","2.22M","0.26%"
"04-04-2024","270.25","274.40","274.85","269.20","1.85M","-0.86%"
"03-04-2024","272.60","271.95","274.95","269.75","3.16M","0.94%"
"02-04-2024","270.05","270.00","272.50","268.45","3.29M","0.13%"
"01-04-2024","269.70","265.50","272.65","265.50","3.46M","2.10%"
"28-03-2024","264.15","260.00","266.75","259.20","7.74M","2.94%"
"27-03-2024","256.60","256.95","263.25","255.85","7.58M","-0.43%"
"26-03-2024","257.70","254.20","258.95","251.00","7.27M","2.18%"
"22-03-2024","252.20","250.20","254.70","248.45","5.59M","1.41%"
"21-03-2024","248.70","248.50","252.30","247.55","3.54M","0.75%"
"20-03-2024","246.85","246.50","249.55","244.55","3.47M","0.45%"
"19-03-2024","245.75","250.80","252.40","245.05","4.01M","-1.95%"
"18-03-2024","250.65","252.80","254.55","247.75","4.69M","-0.40%"
"15-03-2024","251.65","262.00","262.60","250.25","10.07M","-5.89%"
"14-03-2024","267.40","252.50","273.45","249.90","6.11M","5.75%"
"13-03-2024","252.85","271.00","273.45","250.40","7.08M","-6.47%"
"12-03-2024","270.35","279.30","281.65","270.00","3.63M","-3.17%"
"11-03-2024","279.20","284.00","286.20","278.10","4.57M","-0.96%"
"07-03-2024","281.90","276.00","285.20","276.00","9.04M","2.70%"
"06-03-2024","274.50","280.00","280.85","269.25","6.07M","-1.95%"
"05-03-2024","279.95","278.95","282.70","277.00","5.52M","0.38%"
"04-03-2024","278.90","277.90","287.20","275.70","17.78M","0.70%"
"02-03-2024","276.95","275.50","279.50","274.90","336.36K","1.11%"
"01-03-2024","273.90","276.55","282.25","272.50","4.96M","-0.94%"
"29-02-2024","276.50","272.65","277.60","267.45","5.64M","2.01%"
"28-02-2024","271.05","276.00","281.50","270.10","6.30M","-1.69%"
"27-02-2024","275.70","273.40","282.00","273.30","8.81M","1.01%"
"26-02-2024","272.95","274.80","275.95","269.10","4.39M","-0.04%"
"23-02-2024","273.05","272.00","275.00","270.10","4.76M","0.83%"
"22-02-2024","270.80","275.00","275.80","268.00","4.39M","-1.17%"
"21-02-2024","274.00","281.50","283.80","272.65","5.85M","-2.56%"
"20-02-2024","281.20","286.75","289.60","280.00","10.22M","-3.38%"
"19-02-2024","291.05","287.00","303.10","286.85","28.51M","1.46%"
"16-02-2024","286.85","276.00","290.00","275.55","12.78M","4.58%"
"15-02-2024","274.30","273.70","278.00","272.50","4.26M","0.96%"
"14-02-2024","271.70","265.55","274.40","263.90","4.84M","1.68%"
"13-02-2024","267.20","267.00","274.30","261.00","5.35M","0.19%"
"12-02-2024","266.70","275.10","280.50","264.60","6.24M","-2.45%"
"09-02-2024","273.40","280.95","291.05","271.50","16.96M","-3.97%"
"08-02-2024","284.70","293.00","294.35","283.60","5.82M","-1.91%"
"07-02-2024","290.25","304.00","304.00","284.35","11.57M","-2.78%"
"06-02-2024","298.55","286.40","307.10","286.00","23.65M","4.88%"
"05-02-2024","284.65","275.95","289.50","275.35","10.37M","3.62%"
"02-02-2024","274.70","272.00","280.80","270.60","5.66M","1.76%"
"01-02-2024","269.95","268.30","273.65","266.15","4.99M","0.58%"
"31-01-2024","268.40","261.15","270.35","260.00","4.94M","3.23%"
"30-01-2024","260.00","262.00","264.35","259.05","2.64M","-0.04%"
"29-01-2024","260.10","261.30","261.55","256.40","3.31M","0.54%"
"25-01-2024","258.70","266.30","266.40","257.00","3.86M","-2.19%"
"24-01-2024","264.50","262.50","266.40","260.85","4.64M","0.76%"
"23-01-2024","262.50","274.60","276.45","261.45","5.45M","-4.18%"
"20-01-2024","273.95","277.00","278.75","271.50","2.29M","-0.78%"
"19-01-2024","276.10","282.00","283.45","275.25","4.15M","-1.50%"
"18-01-2024","280.30","280.15","287.25","273.35","5.34M","0.21%"
"17-01-2024","279.70","286.25","289.25","278.20","6.93M","-2.75%"
"16-01-2024","287.60","282.25","288.70","276.30","13.57M","2.31%"
"15-01-2024","281.10","275.70","283.00","273.80","4.45M","2.52%"
"12-01-2024","274.20","283.45","283.65","269.10","5.43M","-2.80%"
"11-01-2024","282.10","282.95","286.50","281.25","3.24M","0.23%"
"10-01-2024","281.45","281.20","284.95","278.80","2.85M","0.09%"
"09-01-2024","281.20","283.10","286.80","280.50","3.11M","0.23%"
"08-01-2024","280.55","293.20","293.20","280.00","7.06M","-3.69%"
"05-01-2024","291.30","285.35","294.50","278.70","12.17M","2.72%"
"04-01-2024","283.60","286.00","287.85","281.20","9.65M","0.44%"
"03-01-2024","282.35","267.95","284.50","265.60","28.71M","6.07%"
"02-01-2024","266.20","257.60","267.70","255.85","17.49M","4.17%"
"01-01-2024","255.55","249.80","259.65","249.65","7.04M","2.36%"
"29-12-2023","249.65","247.40","250.75","247.40","2.14M","0.93%"
"28-12-2023","247.35","253.05","253.30","245.00","7.35M","-2.14%"
"27-12-2023","252.75","252.15","255.70","250.85","2.91M","0.84%"
"26-12-2023","250.65","248.00","252.00","247.75","3.59M","1.77%"
"22-12-2023","246.30","246.45","249.20","244.80","2.27M","0.24%"
"21-12-2023","245.70","242.35","247.00","239.30","2.12M","1.28%"
"20-12-2023","242.60","253.75","255.55","241.40","3.53M","-3.86%"
"19-12-2023","252.35","255.90","256.90","249.60","4.81M","-0.69%"
"18-12-2023","254.10","251.90","256.80","249.05","4.31M","0.95%"
"15-12-2023","251.70","254.95","254.95","249.25","6.82M","1.47%"
"14-12-2023","248.05","251.65","251.65","246.90","7.40M","-0.50%"
"13-12-2023","249.30","239.80","250.00","239.00","4.75M","4.46%"
"12-12-2023","238.65","240.45","243.00","238.25","1.46M","-0.58%"
"11-12-2023","240.05","239.80","240.55","237.65","1.61M","0.44%"
"08-12-2023","239.00","242.60","243.80","236.90","2.35M","-1.34%"
"07-12-2023","242.25","240.95","243.75","240.55","1.86M","0.77%"
"06-12-2023","240.40","243.50","244.45","240.00","2.33M","-1.11%"
"05-12-2023","243.10","242.10","243.40","240.30","2.27M","1.02%"
"04-12-2023","240.65","243.30","243.40","238.90","1.82M","0.00%"
"01-12-2023","240.65","241.00","245.10","240.05","3.02M","0.99%"
"30-11-2023","238.30","236.75","239.15","236.15","3.79M","0.65%"
"29-11-2023","236.75","233.20","237.40","233.20","2.31M","1.57%"
"28-11-2023","233.10","235.40","236.25","231.25","2.85M","-0.96%"
"24-11-2023","235.35","235.45","238.95","234.90","2.20M","0.30%"
"23-11-2023","234.65","236.50","236.50","233.20","1.16M","-0.57%"
"22-11-2023","236.00","234.45","237.50","233.70","2.80M","0.98%"
"21-11-2023","233.70","236.80","236.80","232.90","1.70M","-0.55%"
"20-11-2023","235.00","233.00","238.70","232.30","4.82M","0.97%"
"17-11-2023","232.75","231.90","233.50","231.50","1.78M","0.37%"
"16-11-2023","231.90","229.60","234.20","228.25","4.51M","1.22%"
"15-11-2023","229.10","231.50","231.75","228.45","3.22M","0.77%"
"13-11-2023","227.35","230.10","231.85","224.35","8.59M","-3.17%"
"12-11-2023","234.80","236.00","236.00","231.90","2.13M","3.25%"
"10-11-2023","227.40","227.85","228.65","222.55","2.63M","0.15%"
"09-11-2023","227.05","228.95","229.50","225.90","1.99M","0.09%"
"08-11-2023","226.85","226.20","229.35","225.45","3.11M","0.67%"
"07-11-2023","225.35","225.15","225.90","223.60","2.72M","0.22%"
"06-11-2023","224.85","225.60","226.90","223.60","3.12M","0.16%"
"03-11-2023","224.50","223.70","228.00","223.00","3.72M","1.24%"
"02-11-2023","221.75","220.45","223.60","220.25","2.22M","1.39%"
"01-11-2023","218.70","221.00","221.60","218.30","1.17M","-0.43%"
"31-10-2023","219.65","222.20","223.45","217.50","1.97M","-1.01%"
"30-10-2023","221.90","223.00","224.05","219.85","2.21M","-0.36%"
"27-10-2023","222.70","224.10","226.00","222.45","2.77M","0.27%"
"26-10-2023","222.10","224.70","226.05","218.00","3.30M","-1.02%"
"25-10-2023","224.40","227.00","229.40","223.90","3.16M","-0.82%"
"23-10-2023","226.25","231.45","233.40","225.10","3.84M","-2.04%"
"20-10-2023","230.95","235.50","236.60","230.50","4.77M","-1.89%"
"19-10-2023","235.40","239.00","239.50","233.40","5.42M","-1.36%"
"18-10-2023","238.65","251.50","252.00","236.70","13.08M","-6.38%"
"17-10-2023","254.90","255.00","257.50","253.70","3.00M","0.28%"
"16-10-2023","254.20","254.50","255.05","252.50","1.51M","-0.14%"
"13-10-2023","254.55","259.45","259.50","254.00","2.76M","-2.13%"
"12-10-2023","260.10","258.00","261.25","257.40","1.57M","1.05%"
"11-10-2023","257.40","258.80","259.80","257.10","1.50M","-0.19%"
"10-10-2023","257.90","261.00","261.70","255.65","2.68M","-0.98%"
"09-10-2023","260.45","261.20","263.85","259.65","1.23M","-1.55%"
"06-10-2023","264.55","264.00","265.85","262.60","1.22M","0.36%"
"05-10-2023","263.60","266.80","267.65","263.25","897.72K","-0.47%"
"04-10-2023","264.85","271.75","271.75","262.70","2.56M","-2.88%"
"03-10-2023","272.70","269.10","274.90","269.10","1.98M","0.18%"
"29-09-2023","272.20","268.70","274.00","265.10","2.87M","1.99%"
"28-09-2023","266.90","265.15","269.75","264.25","4.59M","0.85%"
"27-09-2023","264.65","262.80","265.80","261.65","1.58M","1.15%"
"26-09-2023","261.65","264.85","266.00","260.90","1.18M","-0.93%"
"25-09-2023","264.10","264.35","266.15","262.80","1.07M","-0.09%"
"22-09-2023","264.35","267.00","269.25","261.30","3.61M","-0.99%"
"21-09-2023","267.00","275.00","276.00","266.20","4.86M","-2.27%"
"20-09-2023","273.20","273.95","275.65","268.50","3.26M","0.00%"
"18-09-2023","273.20","277.80","278.40","272.00","2.55M","-1.28%"
"15-09-2023","276.75","275.00","279.90","273.25","6.96M","0.65%"
"14-09-2023","274.95","272.65","275.40","271.50","2.49M","1.51%"
"13-09-2023","270.85","267.30","271.95","265.85","2.37M","1.33%"
"12-09-2023","267.30","277.30","277.30","265.55","5.32M","-3.29%"
"11-09-2023","276.40","268.35","278.05","266.85","4.97M","3.75%"
"08-09-2023","266.40","268.05","269.25","265.90","1.57M","-0.45%"
"07-09-2023","267.60","271.75","271.75","266.20","2.86M","-0.67%"
"06-09-2023","269.40","267.95","273.50","265.65","3.86M","0.86%"
"05-09-2023","267.10","262.00","269.30","261.50","5.01M","2.20%"
"04-09-2023","261.35","262.45","264.95","260.70","2.14M","0.21%"
"01-09-2023","260.80","259.85","263.35","258.80","2.02M","0.56%"
"31-08-2023","259.35","260.30","261.75","256.95","1.95M","-0.25%"
"30-08-2023","260.00","260.00","262.00","259.30","1.66M","0.33%"
"29-08-2023","259.15","260.15","261.15","257.55","1.54M","-0.29%"
"28-08-2023","259.90","255.95","260.50","253.85","1.51M","1.76%"
"25-08-2023","255.40","259.80","260.50","254.10","1.99M","-1.96%"
"24-08-2023","260.50","260.40","264.00","259.90","2.37M","0.06%"
"23-08-2023","260.35","260.05","261.95","259.80","1.15M","0.13%"
"22-08-2023","260.00","259.70","262.20","258.75","1.86M","0.21%"
"21-08-2023","259.45","257.95","260.00","257.25","1.39M","0.48%"
"18-08-2023","258.20","255.25","260.90","255.25","4.14M","0.92%"
"17-08-2023","255.85","257.15","258.00","255.10","1.98M","-0.51%"
"16-08-2023","257.15","254.00","258.00","251.65","3.62M","1.00%"
"14-08-2023","254.60","258.15","263.70","253.30","6.89M","-0.62%"
"11-08-2023","256.20","256.95","265.25","249.70","20.59M","-1.99%"
"10-08-2023","261.40","269.00","269.00","260.55","6.84M","-3.20%"
"09-08-2023","270.05","274.70","276.50","264.75","10.02M","-1.13%"
"08-08-2023","273.15","264.20","274.00","263.70","13.42M","4.50%"
"07-08-2023","261.40","255.90","264.30","253.30","6.18M","3.10%"
"04-08-2023","253.55","255.90","258.20","253.05","1.99M","-0.39%"
"03-08-2023","254.55","252.95","256.85","252.10","2.84M","0.63%"
"02-08-2023","252.95","256.70","256.70","250.65","1.57M","-1.11%"
"01-08-2023","255.80","258.90","260.50","254.65","3.49M","-0.51%"
"31-07-2023","257.10","258.00","259.20","256.00","3.16M","0.14%"
"28-07-2023","256.75","256.95","261.20","254.50","3.32M","0.25%"
"27-07-2023","256.10","252.00","258.00","250.60","4.53M","2.67%"
"26-07-2023","249.45","247.00","250.20","245.00","2.24M","1.53%"
"25-07-2023","245.70","251.75","251.75","243.40","4.70M","-1.52%"
"24-07-2023","249.50","260.00","260.40","248.50","8.24M","-5.47%"
"21-07-2023","263.95","266.00","267.25","262.75","2.52M","-0.86%"
"20-07-2023","266.25","267.25","268.75","264.90","3.53M","-0.21%"
"19-07-2023","266.80","266.55","268.20","265.25","3.71M","0.26%"
"18-07-2023","266.10","265.25","269.70","265.00","3.65M","0.57%"
"17-07-2023","264.60","263.00","268.00","262.60","6.31M","0.92%"
"14-07-2023","262.20","258.05","263.40","256.15","2.62M","1.96%"
"13-07-2023","257.15","260.40","261.65","256.00","2.78M","-0.77%"
"12-07-2023","259.15","255.00","262.35","254.30","4.53M","1.95%"
"11-07-2023","254.20","256.00","256.40","252.55","2.60M","-0.20%"
"10-07-2023","254.70","255.00","256.35","251.55","3.93M","0.30%"
"07-07-2023","253.95","258.45","259.95","253.00","2.99M","-2.14%"
"06-07-2023","259.50","259.50","264.50","257.65","3.80M","0.72%"
"05-07-2023","257.65","263.10","264.55","256.45","3.78M","-1.87%"
"04-07-2023","262.55","267.00","270.50","259.80","6.34M","-0.36%"
"03-07-2023","263.50","268.05","270.25","262.60","5.18M","-0.75%"
"30-06-2023","265.50","246.60","267.80","246.00","18.40M","8.37%"
"28-06-2023","245.00","245.00","245.80","243.55","2.73M","0.55%"
"27-06-2023","243.65","240.15","245.40","240.15","2.77M","1.54%"
"26-06-2023","239.95","237.95","240.90","236.10","2.65M","1.29%"
"23-06-2023","236.90","239.30","239.30","234.80","1.92M","-0.86%"
"22-06-2023","238.95","245.50","245.90","238.50","2.27M","-2.51%"
"21-06-2023","245.10","245.00","246.65","244.25","1.73M","0.04%"
"20-06-2023","245.00","245.85","246.25","244.40","1.27M","0.06%"
"19-06-2023","244.85","245.50","247.40","243.45","2.33M","-0.02%"
"16-06-2023","244.90","244.00","247.95","243.50","3.71M","0.57%"
"15-06-2023","243.50","239.00","244.75","239.00","3.48M","1.73%"
"14-06-2023","239.35","239.90","240.50","238.30","1.98M","0.08%"
"13-06-2023","239.15","238.90","240.45","237.65","3.41M","0.02%"
"12-06-2023","239.10","241.50","242.15","238.65","3.07M","-0.83%"
"09-06-2023","241.10","244.00","244.50","240.10","2.17M","-0.19%"
"08-06-2023","241.55","243.00","244.55","240.90","1.80M","-0.88%"
"07-06-2023","243.70","244.45","247.15","242.95","2.29M","0.14%"
"06-06-2023","243.35","242.00","244.00","239.85","2.31M","0.81%"
"05-06-2023","241.40","242.70","244.40","240.50","2.97M","0.48%"
"02-06-2023","240.25","242.00","242.00","234.00","7.20M","-2.06%"
"01-06-2023","245.30","247.00","247.95","245.00","2.52M","0.04%"
"31-05-2023","245.20","240.55","246.40","240.55","2.81M","1.47%"
"30-05-2023","241.65","242.25","242.95","239.05","1.53M","-0.17%"
"29-05-2023","242.05","240.30","244.40","238.50","2.49M","1.09%"
"26-05-2023","239.45","240.50","241.80","236.70","3.43M","-0.17%"
"25-05-2023","239.85","243.45","249.20","238.85","6.70M","-1.30%"
"24-05-2023","243.00","260.00","260.60","242.50","17.73M","0.35%"
"23-05-2023","242.15","240.50","244.40","240.05","2.13M","0.71%"
"22-05-2023","240.45","241.50","243.50","239.40","1.90M","-0.54%"
"19-05-2023","241.75","245.00","246.65","240.55","2.39M","-1.35%"
"18-05-2023","245.05","246.50","248.50","244.40","1.91M","-0.16%"
"17-05-2023","245.45","243.05","247.85","243.05","1.99M","-0.32%"
"16-05-2023","246.25","248.05","249.50","245.60","1.32M","-0.69%"
"15-05-2023","247.95","245.10","249.55","243.05","2.30M","1.16%"
"12-05-2023","245.10","246.80","247.25","243.85","1.50M","-0.41%"
"11-05-2023","246.10","247.45","247.90","240.55","2.27M","-0.18%"
"10-05-2023","246.55","247.70","249.20","243.85","2.32M","0.12%"
"09-05-2023","246.25","244.90","247.45","244.35","3.02M","0.80%"
"08-05-2023","244.30","243.00","245.00","241.80","1.82M","0.60%"
"05-05-2023","242.85","241.95","245.50","239.75","5.34M","0.56%"
"04-05-2023","241.50","239.20","242.25","238.10","3.60M","1.36%"
"03-05-2023","238.25","239.35","240.15","237.25","3.03M","-0.27%"
"02-05-2023","238.90","233.95","239.90","232.55","5.10M","2.73%"
"28-04-2023","232.55","233.80","234.00","229.40","3.85M","-0.17%"
"27-04-2023","232.95","231.00","233.40","229.70","2.49M","0.93%"
"26-04-2023","230.80","231.75","234.15","229.60","3.60M","-0.04%"
"25-04-2023","230.90","230.70","233.90","226.10","8.77M","2.33%"
"24-04-2023","225.65","228.85","229.90","225.20","2.79M","-1.40%"
"21-04-2023","228.85","229.50","230.95","227.20","2.46M","-0.28%"
